Item,Review Title,Stars,Is_Positive?
Texas Instruments TI-83 Plus Graphing Calculator,thanks,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,not the best condition,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Sweet Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Scientific Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI 83+ Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 Pluse Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,A+ Calc,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,very good for high school student,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,ti -83,2 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Awesomeness,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"In good condition, but exclude the user manual",5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,If you have the calculator is verynice.,2 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Good looking TI-83 Plus Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"good, but can't use some program",3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,ok its great,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI83 Plus,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Awesome!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Awesome,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI 83,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Super quick delivery,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"product delivered on time, just as promised",3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI 83 Plus Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Calculator,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,a very good cacluator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Everything i needed.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,BLEEEEHHHHH hard to learn!,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Perfect!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,ti-83,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great Product,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Good product,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Good Deal,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments 83 Plus Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 plus silver ed.,2 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,it was fine,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,review,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Satisfied customer,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,NIce calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,My Calculator,2 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Awesome,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Good deal works great,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great for college algebra class!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,shipped quickly & works wonderfully,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Awesome Product,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 Plus Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Very fast shipment,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"Great product, just pricey!",5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Got exactly what I ordered and quick!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,itsa so goooood,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,83 Plus Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,BUY IT,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Awesome calculator!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,excellent,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Perfect!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Got what I had been promised in time,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Review,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Seller has a bad mouth,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Needed it for class in high school.,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Ti-83 plus silver edition,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,ti-83,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,the standard graphing calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great for stats,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,CALCULATOR,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TEXAS INSTRUMENTS GRAPHING CALULATOR,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Shill bidding.,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,great,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Gets the job done,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great calculator for Statistics class,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,best price,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,great product,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Not good afterall,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Works like a charm,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,CALCULATOR TI-83,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator Review,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Good Deal,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Great item,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,graphing calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 ???? demande d'avis ne correspond pas à l'objet T,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,The calculator was in better shape than I expected,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Overall a good price for this product,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,thank you,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Nice Calculator for High School Students.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great product!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,where's the instruction book?,2 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Great price!!!!!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Bought as a gift,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Perfect for Hight School projects.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Amazing,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,good ebayer,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"good priced calculator, but hard to use.",3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Awesome,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI 83 PLUS GRAPHIC CALCULATOR,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"Works good, wrong product though",3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,texas instrument 83 plus calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,its ok,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphic Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,GREAT VALUE FOR THE MONEY,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Good Enough,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 Plus,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,It's ok nothing special,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,TI - 83 + = Great,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great calculator for the ACT,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI_83,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Exactly what I needed.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great working condition,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments TI-83 Plus Graphing Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,very happy,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,A+ seller,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great Calculator!,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,GREAT,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI-83 Plus,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,product works as manufaturer advertised,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,It works,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Must have for Geometry and Chemistry,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TERRIBLE!,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Great Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"Great calculator,",5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great purchase,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great sale super fast got it today very happy thanks ,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Poor qualith,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Thanks a lot!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"Trusty classic, now sparkly!",5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Greate service*** Fast*** perfect condition.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"If Used, do not assume it means it WORKS",1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,trust this guy,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,good seller,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Just Helping,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Good job!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Calculator,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Graphing Calculator,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Texas Instruments 83 Plus Graphic Calculator,2 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,waste of money....,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,ok item,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Calculator,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,calculator - good ; missing a cover - not good,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,CALCULATOR,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,it was ok,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Very good. Exactly as advertised,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Accurate,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,average,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,Highly dissatified,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,VERY BAD!,1 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,texas instruments,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,A Great Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,83 plus,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,"Excellent Seller! Next time i want a calculator, i know where to buy from!",5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Calculatrice graphique TI-83,3 stars,0
Texas Instruments TI-83 Plus Graphing Calculator,calculatrice rapide efficace un bon choix pour faciliter le graphisme,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,ti 83 plus,4 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Case,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great product.. Great price!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Good,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Excellent ,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Best!!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Time 83,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,As Described,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Works.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,TI 83,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,AMAZING !!! ,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,T83,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great value,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,works great,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Used TI-83+,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,excellent ,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Perfect calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Gud,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,I like it.,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,All Good,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great price great item,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Nice product,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,good value,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,works,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Great calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Excellent,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Excelent,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Excellent!!,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Very good ,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,good,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Elgorditobuda,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Good,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Calculator,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Excellent seller,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Would purchase again,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Awesome,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Super cool,5 stars,1
Texas Instruments TI-83 Plus Graphing Calculator,Very nice,5 stars,1
